time,corridor,hs6,desc,value_usd
2023-01,CN->BR,400510,,85330.0
2023-01,CN->BR,400591,,72623
2023-01,CN->BR,400599,,59
2023-01,CN->BR,400690,,132513
2023-01,CN->BR,400700,,19338.0
2023-01,CN->BR,400811,,139201
2023-01,CN->BR,400819,,8794
2023-01,CN->BR,400821,,506734
2023-01,CN->BR,400829,,92815
2023-01,CN->BR,400911,,56741
2023-01,CN->BR,400912,,80925.0
2023-01,CN->BR,400921,,2846793.0
2023-01,CN->BR,400922,,839672.0
2023-01,CN->BR,400931,,725771
2023-01,CN->BR,400932,,366907.0
2023-01,CN->BR,400941,,117651
2023-01,CN->BR,400942,,184632.0
2023-01,CN->BR,401011,,292585
2023-01,CN->BR,401012,,3747376
2023-01,CN->BR,401019,,42086
2023-01,CN->BR,401031,,202054
2023-01,CN->BR,401032,,555139
2023-01,CN->BR,401033,,122558
2023-01,CN->BR,401034,,188796
2023-01,CN->BR,401035,,206042
2023-01,CN->BR,401036,,19947
2023-01,CN->BR,401039,,1233028
2023-01,CN->BR,401110,,31380005
2023-01,CN->BR,401120,,8930814
2023-01,CN->BR,401140,,727152
2023-01,CN->BR,401150,,1777663
2023-01,CN->BR,401170,,3477261.0
2023-01,CN->BR,401180,,3387141
2023-01,CN->BR,401190,,4894303
2023-01,CN->BR,401290,,109986.0
2023-01,CN->BR,401310,,612202
2023-01,CN->BR,401320,,2454135
2023-01,CN->BR,401390,,3223183
2023-01,CN->BR,401410,,1887700
2023-01,CN->BR,401490,,163268.0
2023-01,CN->BR,401512,,1367882
2023-01,CN->BR,401519,,1949460
2023-01,CN->BR,401590,,5058
2023-01,CN->BR,401610,,330339.0
2023-01,CN->BR,401691,,93901
2023-01,CN->BR,401692,,360765
2023-01,CN->BR,401693,,2770791
2023-01,CN->BR,401694,,358634
2023-01,CN->BR,401695,,143463
2023-01,CN->BR,401699,,2852311.0
2023-01,CN->BR,401700,,33687
2023-01,CN->BR,410792,,10359
2023-01,CN->BR,420100,,261693.0
2023-01,CN->BR,420211,,20319
2023-01,CN->BR,420212,,6379756.0
2023-01,CN->BR,420219,,129692
2023-01,CN->BR,420221,,29287
2023-01,CN->BR,420222,,7683948.0
2023-01,CN->BR,420229,,191900
2023-01,CN->BR,420231,,7123
2023-01,CN->BR,420232,,917346
2023-01,CN->BR,420239,,85806
2023-01,CN->BR,420291,,17479
2023-01,CN->BR,420292,,12522892
2023-01,CN->BR,420299,,418013
2023-01,CN->BR,420321,,7031
2023-01,CN->BR,420329,,188326
2023-01,CN->BR,420330,,27203
2023-01,CN->BR,420340,,2098
2023-01,CN->BR,420500,,2912
2023-01,CN->BR,430390,,10784
2023-01,CN->BR,440290,,28100
2023-01,CN->BR,440890,,183672
2023-01,CN->BR,440921,,18027
2023-01,CN->BR,441192,,11687
2023-01,CN->BR,441210,,73246
2023-01,CN->BR,441233,,91693
2023-01,CN->BR,441299,,654
2023-01,CN->BR,441410,,40
2023-01,CN->BR,441490,,174883
2023-01,CN->BR,441510,,5181
2023-01,CN->BR,441700,,842
2023-01,CN->BR,441875,,131264
2023-01,CN->BR,441899,,80
2023-01,CN->BR,441911,,306067
2023-01,CN->BR,441912,,142147
2023-01,CN->BR,441919,,489278
2023-01,CN->BR,441920,,43965
2023-01,CN->BR,441990,,369067
2023-01,CN->BR,442011,,1199
2023-01,CN->BR,442019,,178389
2023-01,CN->BR,442090,,116127
2023-01,CN->BR,442110,,258634
2023-01,CN->BR,442191,,763685
2023-01,CN->BR,442199,,497288
2023-01,CN->BR,450310,,4831
2023-01,CN->BR,450390,,4936
2023-01,CN->BR,450410,,101
2023-01,CN->BR,450490,,554
2023-01,CN->BR,460121,,3066
2023-01,CN->BR,460122,,25791
2023-01,CN->BR,460192,,4763
2023-01,CN->BR,460193,,141835
2023-01,CN->BR,460194,,14584
2023-01,CN->BR,460199,,230360
2023-01,CN->BR,460211,,137188
2023-01,CN->BR,460212,,36064
2023-01,CN->BR,460219,,160652
2023-01,CN->BR,460290,,14600
2023-01,CN->BR,470610,,1404652
2023-01,CN->BR,480220,,174
2023-01,CN->BR,480240,,32794
2023-01,CN->BR,480254,,749069
2023-01,CN->BR,480255,,7694
2023-01,CN->BR,480256,,3599
2023-01,CN->BR,480257,,57594.0
2023-01,CN->BR,480258,,63241.0
2023-01,CN->BR,480261,,20204
2023-01,CN->BR,480269,,77.0
2023-01,CN->BR,480300,,80777
2023-01,CN->BR,480419,,2951
2023-01,CN->BR,480431,,18523
2023-01,CN->BR,480439,,4993
2023-01,CN->BR,480451,,17201
2023-01,CN->BR,480519,,1382
2023-01,CN->BR,480540,,133688.0
2023-01,CN->BR,480591,,4218560
2023-01,CN->BR,480592,,35
2023-01,CN->BR,480593,,53191
2023-01,CN->BR,480610,,15
2023-01,CN->BR,480620,,23
2023-01,CN->BR,480630,,89498
2023-01,CN->BR,480640,,2273830
2023-01,CN->BR,480700,,13619
2023-01,CN->BR,480810,,8158
2023-01,CN->BR,480840,,26260
2023-01,CN->BR,480890,,50
2023-01,CN->BR,480990,,102947
2023-01,CN->BR,481013,,253256.0
2023-01,CN->BR,481014,,560
2023-01,CN->BR,481019,,5004978.0
2023-01,CN->BR,481022,,10
2023-01,CN->BR,481029,,5541141
2023-01,CN->BR,481032,,5208
2023-01,CN->BR,481039,,38403
2023-01,CN->BR,481092,,361494
2023-01,CN->BR,481099,,176
2023-01,CN->BR,481141,,1038482.0
2023-01,CN->BR,481149,,13407
2023-01,CN->BR,481151,,938868.0
2023-01,CN->BR,481159,,669046.0
2023-01,CN->BR,481160,,24802.0
2023-01,CN->BR,481190,,23260.0
2023-01,CN->BR,481320,,78635
2023-01,CN->BR,481390,,49128
2023-01,CN->BR,481420,,205924
2023-01,CN->BR,481690,,43453.0
2023-01,CN->BR,481710,,6697
2023-01,CN->BR,481720,,132
2023-01,CN->BR,481730,,3512
2023-01,CN->BR,481810,,2
2023-01,CN->BR,481820,,91575
2023-01,CN->BR,481830,,43603
2023-01,CN->BR,481890,,884604
2023-01,CN->BR,481910,,904505
2023-01,CN->BR,481920,,841465
2023-01,CN->BR,481930,,2517
2023-01,CN->BR,481940,,298150
2023-01,CN->BR,481950,,325289
2023-01,CN->BR,481960,,10329
2023-01,CN->BR,482010,,646676
2023-01,CN->BR,482020,,405391
2023-01,CN->BR,482030,,782
2023-01,CN->BR,482050,,50378
2023-01,CN->BR,482090,,81772
2023-01,CN->BR,482110,,145089
2023-01,CN->BR,482190,,202503
2023-01,CN->BR,482320,,62464
2023-01,CN->BR,482340,,5746
2023-01,CN->BR,482369,,385880
2023-01,CN->BR,482370,,42601
2023-01,CN->BR,482390,,138405.0
2023-01,CN->BR,490110,,5705
2023-01,CN->BR,490191,,58995
2023-01,CN->BR,490199,,3174381
2023-01,CN->BR,490300,,1671385
2023-01,CN->BR,490400,,27
2023-01,CN->BR,490520,,150
2023-01,CN->BR,490590,,759
2023-01,CN->BR,490700,,1605
2023-01,CN->BR,490810,,9437
2023-01,CN->BR,490890,,53736
2023-01,CN->BR,490900,,7466
2023-01,CN->BR,491000,,2310
2023-01,CN->BR,491110,,167028.0
2023-01,CN->BR,491191,,69010
2023-01,CN->BR,491199,,907049
2023-01,CN->BR,500200,,401934
2023-01,CN->BR,500400,,19091
2023-01,CN->BR,500600,,392836
2023-01,CN->BR,500720,,637525.0
2023-01,CN->BR,500790,,3033
2023-01,CN->BR,511111,,12940
2023-01,CN->BR,520420,,1919
2023-01,CN->BR,520511,,62374
2023-01,CN->BR,520513,,3
2023-01,CN->BR,520611,,51898
2023-01,CN->BR,520612,,40807
2023-01,CN->BR,520631,,28036
2023-01,CN->BR,520812,,28257
2023-01,CN->BR,520819,,5769
2023-01,CN->BR,520821,,32968
2023-01,CN->BR,520822,,258474
2023-01,CN->BR,520829,,287184
2023-01,CN->BR,520831,,157041
2023-01,CN->BR,520832,,746890
2023-01,CN->BR,520833,,86846
2023-01,CN->BR,520839,,423995
2023-01,CN->BR,520841,,11599
2023-01,CN->BR,520842,,375016
2023-01,CN->BR,520843,,355982
2023-01,CN->BR,520849,,312191
2023-01,CN->BR,520851,,67897
2023-01,CN->BR,520852,,2352
2023-01,CN->BR,520859,,132
2023-01,CN->BR,520921,,647
2023-01,CN->BR,520922,,1779
2023-01,CN->BR,520929,,43
2023-01,CN->BR,520931,,78972
2023-01,CN->BR,520932,,104459
2023-01,CN->BR,520939,,256945
2023-01,CN->BR,520949,,2588
2023-01,CN->BR,521021,,19032
2023-01,CN->BR,521029,,8314
2023-01,CN->BR,521031,,2878
2023-01,CN->BR,521039,,10326
2023-01,CN->BR,521041,,32754
2023-01,CN->BR,521049,,6268.0
2023-01,CN->BR,521051,,6
2023-01,CN->BR,521112,,5713
2023-01,CN->BR,521120,,1800
2023-01,CN->BR,521131,,21659
2023-01,CN->BR,521139,,277660
2023-01,CN->BR,521141,,44441
2023-01,CN->BR,521149,,28650
2023-01,CN->BR,521213,,1030
2023-01,CN->BR,521223,,19312
2023-01,CN->BR,530610,,175923
2023-01,CN->BR,530710,,4293
2023-01,CN->BR,530720,,10854
2023-01,CN->BR,530820,,372
2023-01,CN->BR,530911,,72587
2023-01,CN->BR,530919,,549871
2023-01,CN->BR,530921,,97405
2023-01,CN->BR,530929,,1101403
2023-01,CN->BR,531100,,3360
2023-01,CN->BR,540110,,314567.0
2023-01,CN->BR,540120,,5136
2023-01,CN->BR,540211,,8374
2023-01,CN->BR,540219,,240246
2023-01,CN->BR,540220,,4681143
2023-01,CN->BR,540231,,5540650.0
2023-01,CN->BR,540232,,8500
2023-01,CN->BR,540233,,17431124.0
2023-01,CN->BR,540234,,118683
2023-01,CN->BR,540244,,871144
2023-01,CN->BR,540245,,1094657.0
2023-01,CN->BR,540246,,4732799
2023-01,CN->BR,540247,,1460711.0
2023-01,CN->BR,540248,,38082
2023-01,CN->BR,540249,,41200.0
2023-01,CN->BR,540252,,140153
2023-01,CN->BR,540261,,2025
2023-01,CN->BR,540262,,217760
2023-01,CN->BR,540269,,1590
2023-01,CN->BR,540331,,271843.0
2023-01,CN->BR,540333,,40896
2023-01,CN->BR,540341,,34818
2023-01,CN->BR,540411,,12685
2023-01,CN->BR,540412,,14616
2023-01,CN->BR,540419,,627572
2023-01,CN->BR,540490,,228259
2023-01,CN->BR,540600,,114095.0
2023-01,CN->BR,540710,,357130.0
2023-01,CN->BR,540720,,355664
2023-01,CN->BR,540741,,203732
2023-01,CN->BR,540742,,96992
2023-01,CN->BR,540743,,13096
2023-01,CN->BR,540744,,12246
2023-01,CN->BR,540751,,4495378
2023-01,CN->BR,540752,,21858799.0
2023-01,CN->BR,540753,,2750832
2023-01,CN->BR,540754,,3266658
2023-01,CN->BR,540761,,4160096
2023-01,CN->BR,540769,,1820773
2023-01,CN->BR,540771,,113254
2023-01,CN->BR,540772,,430636
2023-01,CN->BR,540773,,131944
2023-01,CN->BR,540774,,312597
2023-01,CN->BR,540781,,24471
2023-01,CN->BR,540782,,218771
2023-01,CN->BR,540783,,438444
2023-01,CN->BR,540791,,59401
2023-01,CN->BR,540792,,197180
2023-01,CN->BR,540793,,324086
2023-01,CN->BR,540794,,3778
2023-01,CN->BR,540821,,48465
2023-01,CN->BR,540822,,244953
2023-01,CN->BR,540823,,6
2023-01,CN->BR,540824,,27650
2023-01,CN->BR,540831,,17345
2023-01,CN->BR,540832,,88287
2023-01,CN->BR,540834,,72839
2023-01,CN->BR,550120,,2195
2023-01,CN->BR,550190,,2600
2023-01,CN->BR,550311,,5442
2023-01,CN->BR,550319,,93501
2023-01,CN->BR,550320,,3709134.0
2023-01,CN->BR,550330,,21456
2023-01,CN->BR,550340,,72174
2023-01,CN->BR,550390,,2876895.0
2023-01,CN->BR,550410,,1303671
2023-01,CN->BR,550610,,13197
2023-01,CN->BR,550620,,1550
2023-01,CN->BR,550700,,12966
2023-01,CN->BR,550810,,263994
2023-01,CN->BR,550911,,6900
2023-01,CN->BR,550912,,94752
2023-01,CN->BR,550921,,2350903
2023-01,CN->BR,550922,,1841601
2023-01,CN->BR,550942,,21262
2023-01,CN->BR,550951,,2147662
2023-01,CN->BR,550953,,976747
2023-01,CN->BR,550961,,3116
2023-01,CN->BR,550962,,582
2023-01,CN->BR,550969,,22527
2023-01,CN->BR,550999,,35400
2023-01,CN->BR,551011,,6188125.0
2023-01,CN->BR,551090,,13466
2023-01,CN->BR,551110,,198549
2023-01,CN->BR,551120,,23517
2023-01,CN->BR,551211,,63537
2023-01,CN->BR,551219,,261871
2023-01,CN->BR,551229,,6550
2023-01,CN->BR,551299,,6657
2023-01,CN->BR,551312,,22327
2023-01,CN->BR,551331,,1586
2023-01,CN->BR,551339,,70467
2023-01,CN->BR,551411,,10190
2023-01,CN->BR,551419,,8978
2023-01,CN->BR,551421,,225507
2023-01,CN->BR,551422,,211026
2023-01,CN->BR,551429,,25388
2023-01,CN->BR,551430,,113431.0
2023-01,CN->BR,551441,,65559
2023-01,CN->BR,551511,,887592
2023-01,CN->BR,551512,,1796787
2023-01,CN->BR,551513,,2033
2023-01,CN->BR,551519,,41680
2023-01,CN->BR,551521,,775
2023-01,CN->BR,551522,,3985
2023-01,CN->BR,551611,,780808
2023-01,CN->BR,551612,,3895483
2023-01,CN->BR,551613,,239879
2023-01,CN->BR,551614,,1934468
2023-01,CN->BR,551621,,134493
2023-01,CN->BR,551622,,1200587
2023-01,CN->BR,551623,,136292
2023-01,CN->BR,551624,,11451
2023-01,CN->BR,551633,,26801
2023-01,CN->BR,551642,,6
2023-01,CN->BR,551643,,14139
2023-01,CN->BR,551691,,76608
2023-01,CN->BR,551692,,1290010
2023-01,CN->BR,551693,,202180
2023-01,CN->BR,551694,,90772
2023-01,CN->BR,560121,,31102.0
2023-01,CN->BR,560122,,18063.0
2023-01,CN->BR,560129,,89
2023-01,CN->BR,560130,,2330
2023-01,CN->BR,560210,,504017
2023-01,CN->BR,560221,,12
2023-01,CN->BR,560229,,59343
2023-01,CN->BR,560290,,95091
2023-01,CN->BR,560311,,85537.0
2023-01,CN->BR,560312,,405430.0
2023-01,CN->BR,560313,,444660.0
2023-01,CN->BR,560314,,457017.0
2023-01,CN->BR,560391,,220.0
2023-01,CN->BR,560392,,943680.0
2023-01,CN->BR,560393,,34035.0
2023-01,CN->BR,560394,,903955.0
2023-01,CN->BR,560410,,40290
2023-01,CN->BR,560490,,95908.0
2023-01,CN->BR,560500,,16213
2023-01,CN->BR,560600,,1740716
2023-01,CN->BR,560729,,1595
2023-01,CN->BR,560749,,353670
2023-01,CN->BR,560750,,158957.0
2023-01,CN->BR,560790,,278228.0
2023-01,CN->BR,560811,,307109
2023-01,CN->BR,560819,,169728
2023-01,CN->BR,560890,,196
2023-01,CN->BR,560900,,53988.0
2023-01,CN->BR,570190,,28527
2023-01,CN->BR,570232,,106166
2023-01,CN->BR,570239,,1020
2023-01,CN->BR,570242,,82934
2023-01,CN->BR,570249,,1554
2023-01,CN->BR,570250,,4404
2023-01,CN->BR,570292,,322946
2023-01,CN->BR,570299,,44869
2023-01,CN->BR,570321,,5
2023-01,CN->BR,570329,,38948
2023-01,CN->BR,570331,,120701
2023-01,CN->BR,570339,,541070
2023-01,CN->BR,570390,,139209
2023-01,CN->BR,570490,,28800
2023-01,CN->BR,570500,,440066
2023-01,CN->BR,580122,,116476
2023-01,CN->BR,580131,,4121
2023-01,CN->BR,580132,,115285
2023-01,CN->BR,580133,,26413
2023-01,CN->BR,580136,,179910
2023-01,CN->BR,580137,,73687
2023-01,CN->BR,580220,,74514
2023-01,CN->BR,580300,,369
2023-01,CN->BR,580410,,218152.0
2023-01,CN->BR,580421,,440000
2023-01,CN->BR,580429,,10247.0
2023-01,CN->BR,580610,,421832
2023-01,CN->BR,580620,,118679
2023-01,CN->BR,580631,,14767
2023-01,CN->BR,580632,,1004699
2023-01,CN->BR,580639,,6657
2023-01,CN->BR,580640,,44023
2023-01,CN->BR,580710,,3040
2023-01,CN->BR,580790,,129
2023-01,CN->BR,580810,,32208
2023-01,CN->BR,580890,,112730
2023-01,CN->BR,581010,,74317
2023-01,CN->BR,581091,,1142851
2023-01,CN->BR,581092,,825849
2023-01,CN->BR,581099,,14299
2023-01,CN->BR,581100,,388118
2023-01,CN->BR,590190,,368385
2023-01,CN->BR,590210,,3565664.0
2023-01,CN->BR,590220,,513485
2023-01,CN->BR,590310,,2808719
2023-01,CN->BR,590320,,5324709
2023-01,CN->BR,590390,,828766
2023-01,CN->BR,590490,,101275
2023-01,CN->BR,590500,,2264
2023-01,CN->BR,590610,,197993
2023-01,CN->BR,590691,,74927
2023-01,CN->BR,590699,,284991
2023-01,CN->BR,590700,,724170
2023-01,CN->BR,590800,,615
2023-01,CN->BR,590900,,292031
2023-01,CN->BR,591000,,537411
2023-01,CN->BR,591110,,20361
2023-01,CN->BR,591120,,119376.0
2023-01,CN->BR,591131,,7066
2023-01,CN->BR,591132,,227642
2023-01,CN->BR,591140,,159900
2023-01,CN->BR,591190,,498920
2023-01,CN->BR,600110,,893498
2023-01,CN->BR,600122,,119968
2023-01,CN->BR,600192,,20850952
2023-01,CN->BR,600240,,898404.0
2023-01,CN->BR,600330,,183
2023-01,CN->BR,600410,,2577582.0
2023-01,CN->BR,600521,,120
2023-01,CN->BR,600536,,531718
2023-01,CN->BR,600537,,2006632
2023-01,CN->BR,600538,,56189
2023-01,CN->BR,600539,,56917
2023-01,CN->BR,600543,,17407
2023-01,CN->BR,600590,,31468
2023-01,CN->BR,600622,,51854
2023-01,CN->BR,600623,,10790
2023-01,CN->BR,600631,,1133485.0
2023-01,CN->BR,600632,,6299623.0
2023-01,CN->BR,600633,,1005932.0
2023-01,CN->BR,600634,,1731875
2023-01,CN->BR,600642,,16189
2023-01,CN->BR,610120,,1644383
2023-01,CN->BR,610130,,4239053
2023-01,CN->BR,610190,,158
2023-01,CN->BR,610210,,2993
2023-01,CN->BR,610220,,611359
2023-01,CN->BR,610230,,4112061
2023-01,CN->BR,610290,,1416
2023-01,CN->BR,610322,,14935
2023-01,CN->BR,610323,,332378
2023-01,CN->BR,610332,,3578
2023-01,CN->BR,610333,,74749
2023-01,CN->BR,610339,,1044
2023-01,CN->BR,610341,,142
2023-01,CN->BR,610342,,1846049
2023-01,CN->BR,610343,,2529804
2023-01,CN->BR,610349,,44272
2023-01,CN->BR,610422,,112612
2023-01,CN->BR,610423,,480566
2023-01,CN->BR,610429,,7991
2023-01,CN->BR,610432,,10760
2023-01,CN->BR,610433,,216860
2023-01,CN->BR,610439,,20091
2023-01,CN->BR,610442,,235950
2023-01,CN->BR,610443,,288447
2023-01,CN->BR,610444,,229886
2023-01,CN->BR,610449,,5427
2023-01,CN->BR,610451,,72
2023-01,CN->BR,610452,,2188
2023-01,CN->BR,610453,,99793
2023-01,CN->BR,610459,,25342
2023-01,CN->BR,610461,,2086
2023-01,CN->BR,610462,,550406
2023-01,CN->BR,610463,,2390505
2023-01,CN->BR,610469,,970245
2023-01,CN->BR,610510,,399471
2023-01,CN->BR,610520,,274133
2023-01,CN->BR,610590,,4069
2023-01,CN->BR,610610,,287731
2023-01,CN->BR,610620,,3053626
2023-01,CN->BR,610690,,47873
2023-01,CN->BR,610711,,20643
2023-01,CN->BR,610712,,238536
2023-01,CN->BR,610719,,6590
2023-01,CN->BR,610721,,21657
2023-01,CN->BR,610722,,196428
2023-01,CN->BR,610791,,1534
2023-01,CN->BR,610799,,163897
2023-01,CN->BR,610821,,51014
2023-01,CN->BR,610822,,483723
2023-01,CN->BR,610829,,14102
2023-01,CN->BR,610831,,30371
2023-01,CN->BR,610832,,1278823
2023-01,CN->BR,610892,,1234120
2023-01,CN->BR,610910,,892376
2023-01,CN->BR,610990,,1193314
2023-01,CN->BR,611011,,34131
2023-01,CN->BR,611012,,13410
2023-01,CN->BR,611019,,12828
2023-01,CN->BR,611020,,2743199
2023-01,CN->BR,611030,,6509567
2023-01,CN->BR,611090,,15141
2023-01,CN->BR,611120,,875289
2023-01,CN->BR,611130,,583069
2023-01,CN->BR,611190,,34
2023-01,CN->BR,611211,,7382
2023-01,CN->BR,611212,,115149
2023-01,CN->BR,611220,,114
2023-01,CN->BR,611231,,114191
2023-01,CN->BR,611241,,308486
2023-01,CN->BR,611249,,126
2023-01,CN->BR,611300,,17881
2023-01,CN->BR,611420,,28225
2023-01,CN->BR,611430,,1803787
2023-01,CN->BR,611510,,164296.0
2023-01,CN->BR,611521,,24304
2023-01,CN->BR,611522,,42864
2023-01,CN->BR,611529,,26287.0
2023-01,CN->BR,611530,,85816.0
2023-01,CN->BR,611595,,918502
2023-01,CN->BR,611596,,2831120
2023-01,CN->BR,611599,,18750
2023-01,CN->BR,611610,,3231253
2023-01,CN->BR,611691,,3506
2023-01,CN->BR,611692,,45516
2023-01,CN->BR,611693,,1371625
2023-01,CN->BR,611699,,1508
2023-01,CN->BR,611710,,453418
2023-01,CN->BR,611780,,47269.0
2023-01,CN->BR,620120,,708
2023-01,CN->BR,620130,,59301
2023-01,CN->BR,620140,,10608477
2023-01,CN->BR,620190,,29280
2023-01,CN->BR,620220,,34103
2023-01,CN->BR,620230,,52555
2023-01,CN->BR,620240,,11566034
2023-01,CN->BR,620290,,11616
2023-01,CN->BR,620312,,439793
2023-01,CN->BR,620322,,388
2023-01,CN->BR,620323,,103143
2023-01,CN->BR,620332,,55190
2023-01,CN->BR,620333,,322581
2023-01,CN->BR,620341,,90
2023-01,CN->BR,620342,,271206
2023-01,CN->BR,620343,,2210483
2023-01,CN->BR,620349,,49997
2023-01,CN->BR,620413,,3679
2023-01,CN->BR,620422,,77
2023-01,CN->BR,620423,,73339
2023-01,CN->BR,620429,,6743
2023-01,CN->BR,620431,,735
2023-01,CN->BR,620432,,10220
2023-01,CN->BR,620433,,897923
2023-01,CN->BR,620439,,553304
2023-01,CN->BR,620442,,125151
2023-01,CN->BR,620443,,630446
2023-01,CN->BR,620444,,557645
2023-01,CN->BR,620449,,85519
2023-01,CN->BR,620452,,5735
2023-01,CN->BR,620453,,325915
2023-01,CN->BR,620459,,86152
2023-01,CN->BR,620462,,152309
2023-01,CN->BR,620463,,2396712
2023-01,CN->BR,620469,,1203423
2023-01,CN->BR,620520,,992548
2023-01,CN->BR,620530,,814426
2023-01,CN->BR,620590,,220046.0
2023-01,CN->BR,620610,,16728
2023-01,CN->BR,620630,,519395
2023-01,CN->BR,620640,,2315913
2023-01,CN->BR,620690,,235334
2023-01,CN->BR,620711,,23541
2023-01,CN->BR,620719,,160503
2023-01,CN->BR,620721,,68
2023-01,CN->BR,620799,,6269
2023-01,CN->BR,620811,,7416
2023-01,CN->BR,620821,,151
2023-01,CN->BR,620822,,85569
2023-01,CN->BR,620892,,115102
2023-01,CN->BR,620899,,1472
2023-01,CN->BR,620920,,21240
2023-01,CN->BR,620930,,208275
2023-01,CN->BR,620990,,8361
2023-01,CN->BR,621010,,581179
2023-01,CN->BR,621020,,171598
2023-01,CN->BR,621030,,166703
2023-01,CN->BR,621040,,310827
2023-01,CN->BR,621050,,1480505
2023-01,CN->BR,621111,,7632
2023-01,CN->BR,621112,,40956
2023-01,CN->BR,621120,,4280
2023-01,CN->BR,621133,,180363
2023-01,CN->BR,621142,,39498
2023-01,CN->BR,621143,,267684
2023-01,CN->BR,621149,,19618
2023-01,CN->BR,621210,,1312787
2023-01,CN->BR,621220,,79631
2023-01,CN->BR,621230,,69546
2023-01,CN->BR,621290,,145029
2023-01,CN->BR,621320,,7479
2023-01,CN->BR,621390,,39174.0
2023-01,CN->BR,621410,,39
2023-01,CN->BR,621420,,29
2023-01,CN->BR,621430,,840088
2023-01,CN->BR,621440,,31187
2023-01,CN->BR,621490,,12249.0
2023-01,CN->BR,621510,,11297
2023-01,CN->BR,621520,,174260
2023-01,CN->BR,621590,,1866
2023-01,CN->BR,621600,,309147
2023-01,CN->BR,621710,,235722
2023-01,CN->BR,621790,,8351
2023-01,CN->BR,630130,,36615
2023-01,CN->BR,630140,,2189085
2023-01,CN->BR,630190,,7272
2023-01,CN->BR,630210,,1498
2023-01,CN->BR,630221,,28190
2023-01,CN->BR,630222,,2630
2023-01,CN->BR,630231,,590027
2023-01,CN->BR,630232,,633971
2023-01,CN->BR,630239,,64896
2023-01,CN->BR,630251,,28763
2023-01,CN->BR,630253,,315120
2023-01,CN->BR,630259,,23560.0
2023-01,CN->BR,630260,,44110
2023-01,CN->BR,630291,,39475
2023-01,CN->BR,630293,,469603
2023-01,CN->BR,630299,,4759
2023-01,CN->BR,630312,,4379
2023-01,CN->BR,630319,,13235
2023-01,CN->BR,630392,,347919
2023-01,CN->BR,630399,,147
2023-01,CN->BR,630419,,10737
2023-01,CN->BR,630420,,4974
2023-01,CN->BR,630491,,114461
2023-01,CN->BR,630492,,25276
2023-01,CN->BR,630493,,163713
2023-01,CN->BR,630499,,18647
2023-01,CN->BR,630510,,500
2023-01,CN->BR,630520,,20275
2023-01,CN->BR,630533,,23160
2023-01,CN->BR,630539,,67319
2023-01,CN->BR,630590,,16240
2023-01,CN->BR,630612,,164555
2023-01,CN->BR,630619,,11271
2023-01,CN->BR,630622,,2624766
2023-01,CN->BR,630629,,21576
2023-01,CN->BR,630630,,413
2023-01,CN->BR,630640,,13352
2023-01,CN->BR,630690,,12913
2023-01,CN->BR,630710,,875699
2023-01,CN->BR,630720,,181561
2023-01,CN->BR,630790,,2238115.0
2023-01,CN->BR,630800,,24
2023-01,CN->BR,631090,,1201
2023-01,CN->BR,640192,,31950
2023-01,CN->BR,640199,,2670
2023-01,CN->BR,640219,,301343
2023-01,CN->BR,640220,,465
2023-01,CN->BR,640291,,242615
2023-01,CN->BR,640299,,317726
2023-01,CN->BR,640319,,8901
2023-01,CN->BR,640340,,8982
2023-01,CN->BR,640359,,13122
2023-01,CN->BR,640391,,656046
2023-01,CN->BR,640399,,1439447
2023-01,CN->BR,640411,,1185630
2023-01,CN->BR,640419,,1300198
2023-01,CN->BR,640420,,1957
2023-01,CN->BR,640510,,4742
2023-01,CN->BR,640520,,757467
2023-01,CN->BR,640590,,77367
2023-01,CN->BR,640610,,660838
2023-01,CN->BR,640620,,669396
2023-01,CN->BR,640690,,425903.0
