corridor,hs6,desc,recent_avg_usd,baseline_avg_usd,growth_pct,z_score,recent_months,score
CN->US,392091,"PLATES ETC, NONCELL ETC, NO R, POLYVINYL BUTYRAL",133654,58707,127.7,1.05,"2026-04,2026-05,2026-06",5.405981675951756
CN->US,890311,INFLAT BOATS FIT W/ MOTOR UNLAD WT NOT OVER 100 KG,957503,598609,60.0,0.88,"2026-04,2026-05,2026-06",5.260446437856416
CN->US,721012,FR IOS NAL 600MM AO W TIN CTD OR PLTD UNDR 0.5MM T,12210389,5721380,113.4,0.74,"2026-04,2026-05,2026-06",5.2600275673688435
CN->US,920110,UPRIGHT PIANOS,146035,61530,137.3,1.01,"2026-04,2026-05,2026-06",5.225382605887764
CN->US,843041,"BORING OR SINKING MACHINERY, NESOI, SELF-PROPELLED",746362,432804,72.4,0.89,"2026-04,2026-05,2026-06",5.214127892252576
CN->US,290420,"HYDROCARBON DERIVATIVES, NITRO OR NITROSO GR ONLY",301875,171334,76.2,0.95,"2026-04,2026-05,2026-06",5.213792087584827
CN->US,950632,GOLF BALLS,3202998,1949750,64.3,0.8,"2026-04,2026-05,2026-06",5.203792490334693
CN->US,590800,TEXTILE WICKS FOR LAMPS ETC AND GAS MANTLES ETC,253119,159253,58.9,0.96,"2026-04,2026-05,2026-06",5.166561734097963
CN->US,482030,"BINDERS,FOLDERS EXC BOOK COV FILE CVRS, PPR/PPRBRD",1936195,1210625,59.9,0.82,"2026-04,2026-05,2026-06",5.153269623360789
CN->US,290351,"HFO-1234YF, HFO-1234ZE AND HFO-1336MZZ",6310425,3634646,73.6,0.76,"2026-04,2026-05,2026-06",5.139064420000837
CN->US,390422,"POLYMERS NESOI OF POLYVINYL CHLORIDE, PLASTICIZED",161571,100212,61.2,0.96,"2026-04,2026-05,2026-06",4.987449383783761
CN->US,701919,"GLASS FIBERS AND ARTICLES THEREOF, N.E.S.O.I.",850934,502789,69.2,0.84,"2026-04,2026-05,2026-06",4.9541259953360495
CN->US,846330,MACHINES FOR WORKING WIRE,728666,400948,81.7,0.84,"2026-04,2026-05,2026-06",4.931013458978219
CN->US,842449,"AGRICULTURAL OR HORTICULTURAL SPRAYERS, NESOI",822836,463351,77.6,0.83,"2026-04,2026-05,2026-06",4.901917107191956
CN->US,291461,ANTHRAQUINONE,140822,48439,190.7,0.95,"2026-04,2026-05,2026-06",4.872287952035238
CN->US,845650,WATER-JET CUTTING MACHINES,207556,132360,56.8,0.91,"2026-04,2026-05,2026-06",4.819086290124578
CN->US,370790,"CHEM PREP,PHOTO USE, MEAS/RTL SALE, NESOI",197265,115465,70.8,0.91,"2026-04,2026-05,2026-06",4.809733665404026
CN->US,811231,"HAFNIUM, UNWROUGHT; WASTE AND SCRAP; POWDERS",1272258,489733,159.8,0.79,"2026-04,2026-05,2026-06",4.792359685373694
CN->US,392092,"PLATES ETC, NONCELL ETC, NO REIN, POLYAMIDES",151085,89911,68.0,0.92,"2026-04,2026-05,2026-06",4.789251213597862
CN->US,320619,"PIGMENTS & PREPS BASED ON TITANIUM DIOXIDE,NESOI",261940,153350,70.8,0.88,"2026-04,2026-05,2026-06",4.789139991084954
CN->US,844900,MACH F MANUF OR FINISH NONWOVENS;HAT BLOCKS; PARTS,328612,191288,71.8,0.86,"2026-04,2026-05,2026-06",4.730902157724909
CN->US,284690,"COMPOUNDS, INORGAN/ORGAN, RARE-EARTH METALS, NESOI",15417325,10079129,53.0,0.66,"2026-04,2026-05,2026-06",4.721765435265382
CN->US,250610,QUARTZ (OTHER THAN NATURAL SANDS),202260,131990,53.2,0.89,"2026-04,2026-05,2026-06",4.702669803790584
CN->US,844790,"KNIT MCH,NESOI, & TUFT MCH;MCH F MAKE LACE,NET,ETC",546757,339289,61.1,0.81,"2026-04,2026-05,2026-06",4.665844134390583
CN->US,730611,PIPE FOR OIL OR GAS PIPELINES WELD OF STAINLS STL,235406,123870,90.0,0.85,"2026-04,2026-05,2026-06",4.592304932623631
CN->US,251910,NATURAL MAGNESIUM CARBONATE,270215,164993,63.8,0.84,"2026-04,2026-05,2026-06",4.5484476405412195
CN->US,030722,"SCALLOPS, FROZEN",1689026,1119614,50.9,0.73,"2026-04,2026-05,2026-06",4.516790586219849
CN->US,721090,FLAT-ROLL IRON OR NONALLOY STEEL NU600MMCLAD NESOI,139007,87054,59.7,0.88,"2026-04,2026-05,2026-06",4.512672244758942
CN->US,940383,"FURNITURE OF RATTAN, NESOI",147196,97850,50.4,0.86,"2026-04,2026-05,2026-06",4.4467609438213564
CN->US,911430,CLOCK OR WATCH DIALS,188695,117771,60.2,0.82,"2026-04,2026-05,2026-06",4.305481313152224
CN->US,280511,SODIUM,467213,301932,54.7,0.76,"2026-04,2026-05,2026-06",4.291993542599767
CN->US,290719,"MONOPHENOLS, NESOI",516912,315813,63.7,0.75,"2026-04,2026-05,2026-06",4.2658321008225615
CN->US,200390,"MUSHROOMS,NESOI,PREP/PRES OTHER THAN BY VINEGAR",338614,198311,70.7,0.76,"2026-04,2026-05,2026-06",4.2099921167326375
CN->US,810297,MOLYBDENUM WASTE AND SCRAP,149998,42750,250.9,0.8,"2026-04,2026-05,2026-06",4.127206922785736
CN->US,741012,"COPPER ALLOY FOIL, NOT BACKED, NOT OVER 0.15MM THK",244730,154685,58.2,0.75,"2026-04,2026-05,2026-06",4.063482307877451
CN->US,293321,HYDANTOIN AND ITS DERIVATIVES,1085639,703834,54.2,0.66,"2026-04,2026-05,2026-06",3.9800835917187034
CN->US,292990,COMPOUNDS NESOI WITH NITROGEN FUNCTION NESOI,4790460,3182274,50.5,0.59,"2026-04,2026-05,2026-06",3.928674726426604
CN->US,848630,MACHINES FOR MANUFACT OF FLAT PANEL DISPLAYS,107649,45422,137.0,0.77,"2026-04,2026-05,2026-06",3.893364014654864
CN->US,890333,MOTORBOATS OF A LENGTH EXCEEDING 24 M,147314,42500,246.6,0.74,"2026-04,2026-05,2026-06",3.8430588371179826
CN->US,293750,"PROSTAGLANDINS,THROMBOXANES & LEUKOTRINES & DERIV.",139053,49495,180.9,0.72,"2026-04,2026-05,2026-06",3.721158391169674
CN->US,140120,RATTANS USED PRIMARILY FOR PLAITING,200041,123257,62.3,0.7,"2026-04,2026-05,2026-06",3.6993227470035124
CN->US,900140,SPECTACLE LENSES OF GLASS,104450,68232,53.1,0.71,"2026-04,2026-05,2026-06",3.588116310366777
CN->US,400260,ISOPRENE RUBBER (IR),146568,76135,92.5,0.68,"2026-04,2026-05,2026-06",3.509124194984705
CN->US,580122,"WOVEN FABRIC OF COT, CUT CORDUROY",153624,87503,75.6,0.68,"2026-04,2026-05,2026-06",3.5034794087110805
CN->US,283524,POTASSIUM PHOSPHATE,183997,111292,65.3,0.66,"2026-04,2026-05,2026-06",3.4486770020931066
CN->US,293980,"ALKALOIDS, THEIR SALTS/ETHERS/ESTERS AND DERIV,NES",118950,62847,89.3,0.66,"2026-04,2026-05,2026-06",3.3258620105255443
CN->US,381590,"REACTION INITIATORS & ACCELERATORS, ETC, NESOI",1275995,810925,57.4,0.54,"2026-04,2026-05,2026-06",3.309608375265401
CN->US,380991,"FINISHING AGTS ETC NESOI, IN TEXTLE OR LIKE INDUST",189476,122730,54.4,0.63,"2026-04,2026-05,2026-06",3.3003656646089055
CN->US,911310,"WATCH BANDS ETC,OF PRCS METAL/METAL CLAD ETC & PTS",192598,115830,66.3,0.61,"2026-04,2026-05,2026-06",3.2086432114147727
CN->US,870790,"BODIES F ROAD TRACTORS AND MOTOR VEH(PUB TRAN,ETC)",171147,106200,61.2,0.61,"2026-04,2026-05,2026-06",3.1789379263972
CN->US,210210,"YEASTS, ACTIVE",213682,129221,65.4,0.59,"2026-04,2026-05,2026-06",3.1481080691211463
CN->US,903120,TEST BENCHES,362181,230053,57.4,0.56,"2026-04,2026-05,2026-06",3.119287774466274
CN->US,846211,"CLOSED DIE FORGING MACHINES, HOT FORMING",140530,84983,65.4,0.6,"2026-04,2026-05,2026-06",3.0640467415559134
CN->US,810921,UNWROUGHT ZR POWDER LT 1 PT HF TO 500 PTS ZR BY WT,2600441,1581079,64.5,0.48,"2026-04,2026-05,2026-06",3.0532476729524034
CN->US,950821,ROLLER COASTERS,665580,423308,57.2,0.51,"2026-04,2026-05,2026-06",2.940999722741746
CN->US,845630,ELECTRO-DISCHARGE MACHINE TOOLS FOR REMOVING MATL,312526,202915,54.0,0.5,"2026-04,2026-05,2026-06",2.772588042791609
CN->US,843239,"SEEDERS, PLANTERS AND TRANSPLANTERS, NESOI",159254,103275,54.2,0.49,"2026-04,2026-05,2026-06",2.571540592740728
CN->US,292149,AROMATIC MONOAMINES NESOI AND THEIR DERIVATIV,1430070,937837,52.5,0.42,"2026-04,2026-05,2026-06",2.566348888151129
CN->US,401011,CONVEYOR BELTS OR BELTING REINFORCED WITH METAL,214745,132947,61.5,0.47,"2026-04,2026-05,2026-06",2.521396206263761
CN->US,292142,ANILINE DERIVATIVES AND THEIR SALTS,1029013,674060,52.7,0.41,"2026-04,2026-05,2026-06",2.4884014707398383
CN->US,550140,"SYNTHETIC FILAMENT TOW, OF POLYPROPYLENE",211181,126869,66.5,0.45,"2026-04,2026-05,2026-06",2.3773311581321988
CN->US,847979,"PASSENGER BOARDING BRIDGES, NESOI",399336,258327,54.6,0.36,"2026-04,2026-05,2026-06",2.0021896953433074
CN->US,846310,DRAW-BENCH FOR BARS TUBES PROFILE WIRE F WORK MET,267492,155284,72.3,0.37,"2026-04,2026-05,2026-06",2.0003465134784384
CN->US,842612,MOBILE LIFTING FRAMES ON TIRES & STRADDLE CARRIERS,2042004,1160280,76.0,0.31,"2026-04,2026-05,2026-06",1.9716941207555467
CN->US,293080,"ALDICARB, CAPTAFOL AND METHAMIDOPHOS",408100,255062,60.0,0.33,"2026-04,2026-05,2026-06",1.8475849297504887
CN->US,846259,"MACH WORKING METAL TUBE,PIPE,HOLLOW SECT/BAR NES",189942,114560,65.8,0.33,"2026-04,2026-05,2026-06",1.7299382440028204
CN->US,850239,"GENERATING SETS, ELECTRIC, NESOI",606541,395855,53.2,0.27,"2026-04,2026-05,2026-06",1.5560091154713227
CN->US,730429,"CASING AND TUBING,OIL,GAS DRILLING, IRON OR STEEL",376598,206726,82.2,0.27,"2026-04,2026-05,2026-06",1.5024976146084374
TR->BR,310559,,3488522,0,NEW,,"2026-05,2026-06,2026-07",65419.87202010019
TR->BR,550962,,244871,253,96846.8,292.0,"2026-05,2026-06,2026-07",269.446897299548
TR->BR,380991,,113263,1832,6083.6,35.48,"2026-05,2026-06,2026-07",179.3102055586512
TR->BR,847480,,288889,7204,3909.8,17.83,"2026-05,2026-06,2026-07",97.38441614128851
TR->BR,250300,,2382319,163851,1354.0,12.77,"2026-05,2026-06,2026-07",81.44806403110158
TR->BR,620319,,129997,5562,2237.1,14.9,"2026-05,2026-06,2026-07",76.183267934592
TR->BR,870891,,186543,20931,791.2,11.89,"2026-05,2026-06,2026-07",62.69341102581693
TR->BR,847990,,841792,51174,1545.0,10.09,"2026-05,2026-06,2026-07",59.79223761582695
TR->BR,271019,,684911,59810,1045.1,7.93,"2026-05,2026-06,2026-07",46.27735302443302
TR->BR,271290,,189064,13227,1329.3,5.89,"2026-05,2026-06,2026-07",31.074693397906966
TR->BR,721631,,242593,12747,1803.2,5.44,"2026-05,2026-06,2026-07",29.276140779748008
TR->BR,283322,,116987,15859,637.7,5.44,"2026-05,2026-06,2026-07",27.594106902634916
TR->BR,560391,,438205,86780,405.0,4.65,"2026-05,2026-06,2026-07",26.25415309161142
TR->BR,281910,,626367,161301,288.3,3.89,"2026-05,2026-06,2026-07",22.55111938807572
TR->BR,252800,,2057649,739339,178.3,3.25,"2026-05,2026-06,2026-07",20.51660005065096
TR->BR,845140,,619817,149232,315.3,3.12,"2026-05,2026-06,2026-07",18.053314491112722
TR->BR,281700,,309949,105631,193.4,3.24,"2026-05,2026-06,2026-07",17.793923091823324
TR->BR,853710,,116428,17254,574.8,3.41,"2026-05,2026-06,2026-07",17.276021274837728
TR->BR,844519,,1449878,273884,429.4,2.65,"2026-05,2026-06,2026-07",16.356010481815527
TR->BR,721650,,324240,67825,378.1,2.84,"2026-05,2026-06,2026-07",15.63605113256866
TR->BR,701980,,102454,15119,577.7,3.11,"2026-05,2026-06,2026-07",15.576334039762052
TR->BR,680911,,206158,37450,450.5,2.89,"2026-05,2026-06,2026-07",15.344633537091509
TR->BR,842129,,276061,70098,293.8,2.81,"2026-05,2026-06,2026-07",15.298303086998612
TR->BR,611020,,529921,271094,95.5,2.64,"2026-05,2026-06,2026-07",15.139893963406177
TR->BR,550630,,147902,52446,182.0,2.79,"2026-05,2026-06,2026-07",14.411369326572359
TR->BR,610463,,191041,90429,111.3,2.64,"2026-05,2026-06,2026-07",13.93479837580205
TR->BR,210690,,833928,390531,113.5,2.25,"2026-05,2026-06,2026-07",13.326435421212633
TR->BR,240311,,124124,13125,845.7,2.55,"2026-05,2026-06,2026-07",12.988872642907086
TR->BR,610910,,753205,447211,68.4,2.2,"2026-05,2026-06,2026-07",12.93553851015104
TR->BR,853649,,118090,32877,259.2,2.54,"2026-05,2026-06,2026-07",12.876068043228003
TR->BR,392410,,186129,76269,144.0,2.44,"2026-05,2026-06,2026-07",12.842251455367634
TR->BR,610342,,111523,51030,118.5,2.38,"2026-05,2026-06,2026-07",12.005629819960946
TR->BR,392119,,788325,395332,99.4,1.99,"2026-05,2026-06,2026-07",11.728116180356695
TR->BR,281000,,1761841,869389,102.7,1.86,"2026-05,2026-06,2026-07",11.641837964973883
TR->BR,400932,,177581,98165,80.9,2.21,"2026-05,2026-06,2026-07",11.589892312571237
TR->BR,080222,,10865922,4908738,121.4,1.64,"2026-05,2026-06,2026-07",11.546811816665516
TR->BR,381400,,123107,29890,311.9,2.25,"2026-05,2026-06,2026-07",11.45063295087458
TR->BR,320300,,118736,50444,135.4,2.07,"2026-05,2026-06,2026-07",10.518094998338844
TR->BR,284020,,1451357,468509,209.8,1.67,"2026-05,2026-06,2026-07",10.299269003800909
TR->BR,722850,,210867,56094,275.9,1.92,"2026-05,2026-06,2026-07",10.214743276419696
TR->BR,730640,,324322,58203,457.2,1.84,"2026-05,2026-06,2026-07",10.150417944254164
TR->BR,252310,,1812152,289790,525.3,1.58,"2026-05,2026-06,2026-07",9.912603993251741
TR->BR,853690,,349324,185983,87.8,1.78,"2026-05,2026-06,2026-07",9.886042647606404
TR->BR,280700,,2289362,734483,211.7,1.54,"2026-05,2026-06,2026-07",9.76422775998601
TR->BR,081310,,1526951,986977,54.7,1.52,"2026-05,2026-06,2026-07",9.390292164160536
TR->BR,842139,,157081,74918,109.7,1.73,"2026-05,2026-06,2026-07",9.005673424460944
TR->BR,722990,,132683,37256,256.1,1.72,"2026-05,2026-06,2026-07",8.788385504806262
TR->BR,721720,,483778,303181,59.6,1.54,"2026-05,2026-06,2026-07",8.740004411436466
TR->BR,731829,,231868,145365,59.5,1.57,"2026-05,2026-06,2026-07",8.397961058720433
TR->BR,810411,,404063,71412,465.8,1.45,"2026-05,2026-06,2026-07",8.109555082514545
TR->BR,870870,,422084,172495,144.7,1.4,"2026-05,2026-06,2026-07",7.860876026190468
TR->BR,853890,,348317,137818,152.7,1.36,"2026-05,2026-06,2026-07",7.527056792584381
TR->BR,390690,,123108,60871,102.2,1.39,"2026-05,2026-06,2026-07",7.099280289491391
TR->BR,841391,,392613,243951,60.9,1.15,"2026-05,2026-06,2026-07",6.4514380328976175
TR->BR,841231,,506201,248465,103.7,1.11,"2026-05,2026-06,2026-07",6.358596280374831
TR->BR,200799,,245937,146486,67.9,1.09,"2026-05,2026-06,2026-07",5.901601882070844
TR->BR,291620,,119210,48151,147.6,1.13,"2026-05,2026-06,2026-07",5.743822707246569
TR->BR,901831,,159305,69351,129.7,1.03,"2026-05,2026-06,2026-07",5.353476609164736
TR->BR,847780,,162178,52813,207.1,0.93,"2026-05,2026-06,2026-07",4.833057085509689
TR->BR,600631,,118318,63803,85.4,0.94,"2026-05,2026-06,2026-07",4.750295555792352
TR->BR,550320,,234356,127849,83.3,0.75,"2026-05,2026-06,2026-07",4.031385313308374
TR->BR,390529,,129813,85821,51.3,0.76,"2026-05,2026-06,2026-07",3.907366494792992
TR->BR,841229,,189879,115402,64.5,0.66,"2026-05,2026-06,2026-07",3.4661147951954687
TR->BR,560313,,118100,75225,57.0,0.67,"2026-05,2026-06,2026-07",3.4221904498133484
TR->BR,482390,,185175,113397,63.3,0.56,"2026-05,2026-06,2026-07",2.944654053726413
TR->BR,283650,,287871,172630,66.8,0.49,"2026-05,2026-06,2026-07",2.6909363940293587
TR->BR,841199,,192849,87261,121.0,0.47,"2026-05,2026-06,2026-07",2.4601540582387833
TR->BR,400510,,176274,110444,59.6,0.43,"2026-05,2026-06,2026-07",2.2338246429334805
TR->BR,847989,,523360,341142,53.4,0.31,"2026-05,2026-06,2026-07",1.7907071389526144
TR->BR,550330,,136224,86777,57.0,0.35,"2026-05,2026-06,2026-07",1.7788094950927849
TR->US,290243,PARA-XYLENE,2415127,0,NEW,,"2026-04,2026-05,2026-06",63823.016192294475
TR->US,721310,BARS AND RODS IRREGULAR COILS CONCRETE REINFORCING,245919,0,NEW,,"2026-04,2026-05,2026-06",53902.53593554104
TR->US,870422,MTR VEH TRANS GDS COM-IG INT C P E GVW >5NOV20 MTN,219902,0,NEW,,"2026-04,2026-05,2026-06",53416.94298102117
TR->US,721633,"H SECTIONS IRN/NAS, HOT-WRKD, 80MM HI OR MORE",207059,0,NEW,,"2026-04,2026-05,2026-06",53155.61803747452
TR->US,701969,"MECHANICALLY BONDED GLASS FABRICS, NESOI",196673,0,NEW,,"2026-04,2026-05,2026-06",52932.16103971957
TR->US,281820,"ALUMINUM OXIDE, EXCEPT ARTIFICIAL CORUNDUM, NESOI",139647,0,NEW,,"2026-04,2026-05,2026-06",51445.171071413686
TR->US,880400,PARACHUTES (INCLUDING DIRIGIBLE PARACHUTES) ROTOCH,138000,0,NEW,,"2026-04,2026-05,2026-06",51393.65098492597
TR->US,842952,MECH SHOVELS EXCAVATORS ETC W 360 DEGREE SPRSTRUC,128584,0,NEW,,"2026-04,2026-05,2026-06",51086.7488727789
TR->US,844313,"OFFSET PRINTING MACHINERY, NESOI",108333,0,NEW,,"2026-04,2026-05,2026-06",50342.58630048586
TR->US,847529,"MACHINES FOR MANUF OR HOT WORKING GLASS, NESOI",183193,298,61443.1,185.26,"2026-04,2026-05,2026-06",263.14548325119114
TR->US,850161,AC  GENERATORS (ALTERNATORS) <=75 KVA OUTPUT,150899,909,16506.6,67.92,"2026-04,2026-05,2026-06",258.9343180868839
TR->US,400510,"RUB, UNVULCANIZED, COMPOUND W/ CARBON BLK/SILICA",138644,617,22367.7,97.4,"2026-04,2026-05,2026-06",257.09510619033654
TR->US,903300,"PTS, NESOI FOR MACHINES,APPLN,INST/APPTS OF CHAP90",528610,37866,1296.0,27.1,"2026-04,2026-05,2026-06",155.09863665839012
TR->US,722990,"WIRE OF OTHER ALLOY STEEL, NESOI",213516,11276,1793.6,16.38,"2026-04,2026-05,2026-06",87.32015950859135
TR->US,903110,MACHINES FOR BALANCING MECHANICAL PARTS,144354,3860,3639.6,16.23,"2026-04,2026-05,2026-06",83.7142730765549
TR->US,080510,"ORANGES, FRESH",137724,6055,2174.6,15.48,"2026-04,2026-05,2026-06",79.56609374440694
TR->US,842010,CALENDERING OR OTHER ROLLING MACHINES,149720,4108,3544.3,13.23,"2026-04,2026-05,2026-06",68.46614771938697
TR->US,846310,DRAW-BENCH FOR BARS TUBES PROFILE WIRE F WORK MET,233522,5667,4021.0,12.12,"2026-04,2026-05,2026-06",65.08389422879215
TR->US,847480,MACH FOR AGGLMRTNG SOLID MNRL FUEL & FORM FOUN MLD,1135109,63666,1682.9,9.75,"2026-04,2026-05,2026-06",59.05417138609675
TR->US,841690,PARTS OF FURNACE BURNERS,331646,55911,493.2,10.2,"2026-04,2026-05,2026-06",56.29476556161699
TR->US,740329,"UNWROUGHT COPPER ALLOYS, NESOI",343642,26228,1210.2,9.48,"2026-04,2026-05,2026-06",52.47687366164477
TR->US,830241,"MOUNTINGS & SMLR ART & PTS FOR BUILDINGS, BASE MTL",262922,71293,268.8,9.53,"2026-04,2026-05,2026-06",51.65166166085978
TR->US,721640,"L OR T SECTIONS IR/NAS HOT-WRKD, 80MM HI OR MORE",197799,11717,1588.1,8.71,"2026-04,2026-05,2026-06",46.11912057382364
TR->US,730661,"TUBES, PIPES ETC IRN/STL WLDD, SQ/RCT CR-SEC NESOI",298711,21177,1310.6,8.26,"2026-04,2026-05,2026-06",45.23421997265437
TR->US,381010,"PICKLING PREP FOR METAL SURFACES, SOLDERING, ETC",136661,6584,1975.7,8.36,"2026-04,2026-05,2026-06",42.91459680124847
TR->US,700991,GLASS MIRRORS UNFRAMED NOT VEHICLE REARVIEW MIRROR,192117,31926,501.8,7.15,"2026-04,2026-05,2026-06",37.78949857966955
TR->US,621430,"SHAWLS SCARVES AND THE LIKE OF SYNTHETIC FIB, N KT",529629,122927,330.8,6.57,"2026-04,2026-05,2026-06",37.63357544197956
TR->US,252010,GYPSUM; ANHYDRITE,427873,45541,839.5,5.91,"2026-04,2026-05,2026-06",33.29690517041557
TR->US,761410,STRANDED WIRE ETC OF ALUMINUM WITH STEEL CORE,1005885,225755,345.6,5.42,"2026-04,2026-05,2026-06",32.53916074244848
TR->US,721631,U SEC IOS NA HOT-WKD 80MM OR MORE HIGH,142494,13992,918.4,5.87,"2026-04,2026-05,2026-06",30.272430142998335
TR->US,120760,SAFFLOWER SEEDS,116296,5640,1962.0,5.92,"2026-04,2026-05,2026-06",29.96600233719149
TR->US,390791,"POLYESTERS NESOI, UNSATURATED, PR FMS",1951813,725362,169.1,4.54,"2026-04,2026-05,2026-06",28.55077305112689
TR->US,842720,"SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NESOI",429270,37855,1034.0,4.75,"2026-04,2026-05,2026-06",26.7557447746183
TR->US,110423,GRAINS WORKED (HULLD PEARLD SLICED KIBBLD) OF CORN,2734382,185931,1370.6,4.13,"2026-04,2026-05,2026-06",26.60120888848231
TR->US,340239,"ANIONIC ORGANIC SURFACE-ACTIVE AGENTS, NESOI",102457,29602,246.1,4.87,"2026-04,2026-05,2026-06",24.40392304846793
TR->US,853400,PRINTED CIRCUITS,109709,15902,589.9,4.8,"2026-04,2026-05,2026-06",24.20162462042449
TR->US,620469,"WOMEN'S OR GIRLS' TROUSERS ETC NOT KNIT, TEX NESOI",1331822,696514,91.2,3.51,"2026-04,2026-05,2026-06",21.50674746267731
TR->US,284020,"BORATES, NESOI",406833,141292,187.9,3.71,"2026-04,2026-05,2026-06",20.816001504809815
TR->US,701911,CHOPPED STRANDS GLASS FIBERS NOT OVER 50MM LONG,109956,8976,1125.0,4.06,"2026-04,2026-05,2026-06",20.482586160571234
TR->US,320300,COLORING MATTER OF VEGETABLE OR ANIMAL ORIGIN,2255147,809540,178.6,3.14,"2026-04,2026-05,2026-06",19.953291632693077
TR->US,440729,"OTHER TROPICAL WOOD,WOOD SAWN/CHIPPED LNGTHWSE ETC",376011,41531,805.4,3.58,"2026-04,2026-05,2026-06",19.949305817749195
TR->US,880790,"PARTS OF GOODS OF HEADING 8801, 8802 OR 8806 NESOI",1229325,249512,392.7,3.26,"2026-04,2026-05,2026-06",19.8407894239504
TR->US,271012,"LT OILS, PREPS GT=70% PETROLEUM/BITUM NT BIODIESEL",113888037,38008485,199.6,2.43,"2026-04,2026-05,2026-06",19.539154434804043
TR->US,200990,MIXTURES OF FRUIT AND/OR VEGETABLE JUICES,4010024,2644484,51.6,2.88,"2026-04,2026-05,2026-06",19.000999463495404
TR->US,871690,"PTS TRAILERS, SEMI-TRAILER & OT VEH N MECH PROPELD",1277956,340979,274.8,3.07,"2026-04,2026-05,2026-06",18.72087132419931
TR->US,940391,WOODEN PARTS OF OTHER FURNITURE,277116,116575,137.7,3.41,"2026-04,2026-05,2026-06",18.54007376596248
TR->US,901841,DENTAL DRILL ENGINES AND PARTS AND ACCESSORIES,149217,23269,541.3,3.55,"2026-04,2026-05,2026-06",18.3582613994915
TR->US,251741,"MARBLE GRANULES, CHIPPINGS AND POWDER",234362,103244,127.0,3.41,"2026-04,2026-05,2026-06",18.290820991677624
TR->US,480519,"FLUTING PPR,UNCT,ROL/SH,NT FRT WK CH48-NOTE3,NESOI",747322,179219,317.0,3.1,"2026-04,2026-05,2026-06",18.19656328478333
TR->US,830249,"MOUNTINGS & SMLR ART & PARTS OF BASE METAL, NESOI",2474809,1342670,84.3,2.84,"2026-04,2026-05,2026-06",18.12804911848683
TR->US,030449,"FISH FILLETS, FRESH OR CHILLED, NESOI",257423,82252,213.0,3.34,"2026-04,2026-05,2026-06",18.063888907381365
TR->US,854460,ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 1000 V,4862432,2842784,71.0,2.7,"2026-04,2026-05,2026-06",18.053702596374713
TR->US,520710,COTTON YARN (N SWG THD) RETAIL SALE 85% OR > WT CO,1089612,612407,77.9,2.94,"2026-04,2026-05,2026-06",17.73368468675358
TR->US,551219,WOV FAB >=85% SYNTH ST FB POLY STP FIBER OTHER,225534,118238,90.7,3.25,"2026-04,2026-05,2026-06",17.39633677718646
TR->US,930630,"CARTRIDGES AND PARTS THEREOF, NESOI",3559363,1499132,137.4,2.61,"2026-04,2026-05,2026-06",17.107799542584864
TR->US,730640,"PIPE ETC NESOI, WELD CIR CR SECT, STAINLESS STEEL",866743,204488,323.9,2.87,"2026-04,2026-05,2026-06",17.03570788846944
TR->US,291814,CITRIC ACID,749624,334894,123.8,2.87,"2026-04,2026-05,2026-06",16.831763642131165
TR->US,730793,"PIPE FITTINGS NESOI, IR OR NONST ST, BUTT WELD FIT",2006107,1059824,89.3,2.65,"2026-04,2026-05,2026-06",16.716989092799345
TR->US,630392,"CURTAIN & INTER BLINDS/BED VALANCES, NESOI SYN FIB",1583738,1291934,22.6,2.67,"2026-04,2026-05,2026-06",16.566632955228698
TR->US,401190,"NEW PNEUMATIC TIRES OF RUBBER, NESOI",190019,48158,294.6,3.13,"2026-04,2026-05,2026-06",16.504862639324525
TR->US,621290,BRACES SUSPENDERS GARTERS ART PARTS KT O CT,704596,137029,414.2,2.78,"2026-04,2026-05,2026-06",16.257366480663208
TR->US,870193,TRACTORS EXCEEDING 37 KW BUT NOT EXCEEDING 75 KW,16976797,8624820,96.8,2.25,"2026-04,2026-05,2026-06",16.241551865047175
TR->US,841480,"AIR/GAS PUMPS, COMPRESSORS AND FANS ETC, NESOI",2005723,1137741,76.3,2.57,"2026-04,2026-05,2026-06",16.21309395610942
